dataset,threshold,number_of_shapelets,mode of cancellation,inverted,cnn_train_confidence,cnn_test_confidence,ls_train_confidence,ls_test_confidence,rand_train_confidence,rand_test_confidence,avg_total_area_size_cnn,avg_total_area_size_ls,avg_total_area_size_rand
GunPoint,0.9,5.0,zero,False,0.610647292141584,0.639201158298266,0.5650757273373195,0.5633383465532726,0.5224311035908629,,34.445,30.0,30.0
GunPoint,0.9,5.0,linear,False,0.9997632753097924,0.9591107600019497,0.9997724568876706,0.9549141007632912,0.9996401607897901,,34.445,30.0,30.0
GunPoint,0.9,5.0,mean,False,0.9996166517428544,0.9567504573440284,0.917091900128186,0.9159033298248538,0.9671215824519769,,34.445,30.0,30.0
GunPoint,0.9,5.0,zero,True,0.49999998569488524,0.48666670331117257,0.52,0.4933333333333333,0.52,,34.445,30.0,30.0
GunPoint,0.9,5.0,linear,True,0.7776779354168537,0.6988661402182388,0.7632528614854714,0.7402421905428246,0.8119482822363431,,34.445,30.0,30.0
GunPoint,0.9,5.0,mean,True,0.5202601604163647,0.5344834177421096,0.5070163018628955,0.5435079053044319,0.5702034032717347,,34.445,30.0,30.0
GunPoint,0.7,1.0,zero,False,0.5587640300995287,0.5126561502412901,0.52000000000061,0.49262167888533626,0.5010249121501087,,51.245,51.0,51.0
GunPoint,0.7,1.0,linear,False,0.9991232526411654,0.9682379155490382,0.9649263304514443,0.8880911514030756,0.8641564301025495,,51.245,51.0,51.0
GunPoint,0.7,1.0,mean,False,0.9788525121369945,0.9345497013915209,0.9300802098769584,0.855431080679935,0.8579383145455086,,51.245,51.0,51.0
GunPoint,0.7,1.0,zero,True,0.5000034386276558,0.5023618615358755,0.5284953317204457,0.538977390170359,0.535516967793394,,51.245,51.0,51.0
GunPoint,0.7,1.0,linear,True,0.859995574251501,0.7554436607012754,0.5477406592467344,0.6877911763785647,0.7425286957875643,,51.245,51.0,51.0
GunPoint,0.7,1.0,mean,True,0.6188416348364922,0.5824492945518189,0.540225728303194,0.6345827254379621,0.628232674692099,,51.245,51.0,51.0
GunPoint,0.7,2.0,zero,False,0.5587640300995287,0.5126561502412901,0.5599634127299036,0.5367317839356471,0.5161275308349165,,51.245,50.0,50.0
GunPoint,0.7,2.0,linear,False,0.9991232526411654,0.9682379155490382,0.9776815745793852,0.8927520848194095,0.9265674261934334,,51.245,50.0,50.0
GunPoint,0.7,2.0,mean,False,0.9788525121369945,0.9345497013915209,0.9323264353967652,0.8199664649807635,0.8123939828522407,,51.245,50.0,50.0
GunPoint,0.7,2.0,zero,True,0.5000034386276558,0.5023618615358755,0.5455011790102438,0.4861265689608214,0.5391688668080855,,51.245,50.0,50.0
GunPoint,0.7,2.0,linear,True,0.859995574251501,0.7554436607012754,0.7095572066233581,0.7712236793306405,0.887888511518685,,51.245,50.0,50.0
GunPoint,0.7,2.0,mean,True,0.6188416348364922,0.5824492945518189,0.5565739316009766,0.6252442678724415,0.7454664667008002,,51.245,50.0,50.0
GunPoint,0.7,3.0,zero,False,0.5587640300995287,0.5126561502412901,0.37575084172161977,0.4990570902981586,0.5600216779496958,,51.245,51.0,51.0
GunPoint,0.7,3.0,linear,False,0.9991232526411654,0.9682379155490382,0.9926465494549068,0.9649764032632374,0.9759740256940774,,51.245,51.0,51.0
GunPoint,0.7,3.0,mean,False,0.9788525121369945,0.9345497013915209,0.7610820352750134,0.8188610709147882,0.8292403870191493,,51.245,51.0,51.0
GunPoint,0.7,3.0,zero,True,0.5000034386276558,0.5023618615358755,0.52,0.5116551595804597,0.48461636424257404,,51.245,51.0,51.0
GunPoint,0.7,3.0,linear,True,0.859995574251501,0.7554436607012754,0.7670901353367179,0.7050629557780439,0.8431638116440575,,51.245,51.0,51.0
GunPoint,0.7,3.0,mean,True,0.6188416348364922,0.5824492945518189,0.5120205822587014,0.6269827479515446,0.6575745170371101,,51.245,51.0,51.0
GunPoint,0.7,4.0,zero,False,0.5587640300995287,0.5126561502412901,0.5007299093804697,0.5242092601665307,0.5410741431411447,,51.245,48.0,48.0
GunPoint,0.7,4.0,linear,False,0.9991232526411654,0.9682379155490382,0.9996662767000044,0.9492976471164817,0.9969580956690601,,51.245,48.0,48.0
GunPoint,0.7,4.0,mean,False,0.9788525121369945,0.9345497013915209,0.9151154309950665,0.7998274157500934,0.8745313440202385,,51.245,48.0,48.0
GunPoint,0.7,4.0,zero,True,0.5000034386276558,0.5023618615358755,0.52,0.48827929061423603,0.5199793569790925,,51.245,48.0,48.0
GunPoint,0.7,4.0,linear,True,0.859995574251501,0.7554436607012754,0.5781832668611605,0.804108569346514,0.8632204996709135,,51.245,48.0,48.0
GunPoint,0.7,4.0,mean,True,0.6188416348364922,0.5824492945518189,0.4991303065419197,0.6370280025002091,0.6499439390750195,,51.245,48.0,48.0
GunPoint,0.7,5.0,zero,False,0.5587640300995287,0.5126561502412901,0.5595458044409118,0.5153871054777868,0.5569396542695761,,51.245,50.0,50.0
GunPoint,0.7,5.0,linear,False,0.9991232526411654,0.9682379155490382,0.9927364949505956,0.9545272834253284,0.9959523291833873,,51.245,50.0,50.0
GunPoint,0.7,5.0,mean,False,0.9788525121369945,0.9345497013915209,0.8380861852244823,0.8285699016257249,0.8802487992571472,,51.245,50.0,50.0
GunPoint,0.7,5.0,zero,True,0.5000034386276558,0.5023618615358755,0.52,0.4967535013477178,0.5200000000237215,,51.245,50.0,50.0
GunPoint,0.7,5.0,linear,True,0.859995574251501,0.7554436607012754,0.6713894395526849,0.8421451031080035,0.9292253504484576,,51.245,50.0,50.0
GunPoint,0.7,5.0,mean,True,0.6188416348364922,0.5824492945518189,0.5260434565320611,0.613836088573396,0.6632664576603565,,51.245,50.0,50.0
GunPoint,0.5,1.0,zero,False,0.554446991674234,0.5033718706540543,0.52,0.4869333936826198,0.5200000101438955,,65.825,65.0,65.0
GunPoint,0.5,1.0,linear,False,0.9943650741664114,0.960594635890072,0.8689089004395714,0.8284315194483608,0.7432113541494647,,65.825,65.0,65.0
GunPoint,0.5,1.0,mean,False,0.9132346021609309,0.9080570553124396,0.9076903270440634,0.8231628887157327,0.7831358003853232,,65.825,65.0,65.0
GunPoint,0.5,1.0,zero,True,0.5400395070089148,0.5497067548231852,0.6058292346901437,0.4768957064815671,0.5456355739805886,,65.825,65.0,65.0
GunPoint,0.5,1.0,linear,True,0.9138415323740264,0.8309411561758703,0.7799771042377602,0.7126941814333716,0.854119902163691,,65.825,65.0,65.0
GunPoint,0.5,1.0,mean,True,0.7118028776691625,0.6418269974320594,0.5561110331490635,0.5842420893612628,0.7635199513355002,,65.825,65.0,65.0
GunPoint,0.5,2.0,zero,False,0.554446991674234,0.5033718706540543,0.5037155281739223,0.5502053149373067,0.5798992376887042,,65.825,64.0,64.0
GunPoint,0.5,2.0,linear,False,0.9943650741664114,0.960594635890072,0.9725447606567068,0.8110160999927065,0.849838001896498,,65.825,64.0,64.0
GunPoint,0.5,2.0,mean,False,0.9132346021609309,0.9080570553124396,0.9257312990442326,0.7404689354400031,0.7519066844019707,,65.825,64.0,64.0
GunPoint,0.5,2.0,zero,True,0.5400395070089148,0.5497067548231852,0.5199999990389239,0.4863571668893669,0.5142150077165495,,65.825,64.0,64.0
GunPoint,0.5,2.0,linear,True,0.9138415323740264,0.8309411561758703,0.5362384569081504,0.797113619250791,0.8603091238813075,,65.825,64.0,64.0
GunPoint,0.5,2.0,mean,True,0.7118028776691625,0.6418269974320594,0.5737690462525071,0.6551930108287314,0.7221830464831143,,65.825,64.0,64.0
GunPoint,0.5,3.0,zero,False,0.554446991674234,0.5033718706540543,0.5199997060197956,0.518290567291642,0.49999719490752736,,65.825,63.0,63.0
GunPoint,0.5,3.0,linear,False,0.9943650741664114,0.960594635890072,0.85355134514893,0.8854146120877331,0.985541744061809,,65.825,63.0,63.0
GunPoint,0.5,3.0,mean,False,0.9132346021609309,0.9080570553124396,0.7357286598561108,0.7551458285038319,0.8489545675943004,,65.825,63.0,63.0
GunPoint,0.5,3.0,zero,True,0.5400395070089148,0.5497067548231852,0.52,0.45749679904787344,0.5932849463645029,,65.825,63.0,63.0
GunPoint,0.5,3.0,linear,True,0.9138415323740264,0.8309411561758703,0.6778037434815856,0.8707533757696146,0.8578114070943281,,65.825,63.0,63.0
GunPoint,0.5,3.0,mean,True,0.7118028776691625,0.6418269974320594,0.48020444154739383,0.6710835977373268,0.6673019144768476,,65.825,63.0,63.0
GunPoint,0.5,4.0,zero,False,0.554446991674234,0.5033718706540543,0.4097126738480691,0.4932376214284495,0.5695092699211328,,65.825,64.0,64.0
GunPoint,0.5,4.0,linear,False,0.9943650741664114,0.960594635890072,0.8014714020067822,0.9187211837350586,0.9787410025238876,,65.825,64.0,64.0
GunPoint,0.5,4.0,mean,False,0.9132346021609309,0.9080570553124396,0.6601700368709862,0.7515719290883617,0.8246676548834582,,65.825,64.0,64.0
GunPoint,0.5,4.0,zero,True,0.5400395070089148,0.5497067548231852,0.52,0.5150852003589834,0.5185478290369634,,65.825,64.0,64.0
GunPoint,0.5,4.0,linear,True,0.9138415323740264,0.8309411561758703,0.5492550836679083,0.8707326236300827,0.937954734095696,,65.825,64.0,64.0
GunPoint,0.5,4.0,mean,True,0.7118028776691625,0.6418269974320594,0.5396382356991214,0.7130272806527724,0.752663497844196,,65.825,64.0,64.0
GunPoint,0.5,5.0,zero,False,0.554446991674234,0.5033718706540543,0.42338541686924147,0.5076194328067576,0.47535203205095566,,65.825,65.0,65.0
GunPoint,0.5,5.0,linear,False,0.9943650741664114,0.960594635890072,0.8816192083973732,0.9293743391499911,0.9801667743668299,,65.825,65.0,65.0
GunPoint,0.5,5.0,mean,False,0.9132346021609309,0.9080570553124396,0.6834408105653711,0.7334782351397577,0.8013407992960674,,65.825,65.0,65.0
GunPoint,0.5,5.0,zero,True,0.5400395070089148,0.5497067548231852,0.52,0.5106994227429699,0.5464316381862129,,65.825,65.0,65.0
GunPoint,0.5,5.0,linear,True,0.9138415323740264,0.8309411561758703,0.7170539896855906,0.9091514708478936,0.9366320194532951,,65.825,65.0,65.0
GunPoint,0.5,5.0,mean,True,0.7118028776691625,0.6418269974320594,0.5611240404599085,0.6477789498988374,0.7010873109911335,,65.825,65.0,65.0
GunPoint,0.3,1.0,zero,False,0.5400585399112741,0.497083021453646,0.52,0.49083182006891646,0.5073453745879539,,78.285,78.0,78.0
GunPoint,0.3,1.0,linear,False,0.9364782777928362,0.9055772978358105,0.6369113712005768,0.736611362011752,0.7668470497558133,,78.285,78.0,78.0
GunPoint,0.3,1.0,mean,False,0.8376798619160559,0.8373258244890698,0.7598569020910838,0.7519883761880988,0.7876092097462637,,78.285,78.0,78.0
GunPoint,0.3,1.0,zero,True,0.5816772100891574,0.5619518514464241,0.6394021262996801,0.5092501622203406,0.5019933252912505,,78.285,78.0,78.0
GunPoint,0.3,1.0,linear,True,0.9196953114586153,0.8745401081767588,0.8730942680248573,0.8542456514239247,0.8566046678466555,,78.285,78.0,78.0
GunPoint,0.3,1.0,mean,True,0.7184131817466374,0.6516916566789911,0.7869259440541373,0.6986604063733086,0.7861075848488921,,78.285,78.0,78.0
GunPoint,0.3,2.0,zero,False,0.5400585399112741,0.497083021453646,0.5203411885148224,0.4932901689622734,0.5001210701465675,,78.285,78.0,78.0
GunPoint,0.3,2.0,linear,False,0.9364782777928362,0.9055772978358105,0.9531477700243697,0.7827474190092949,0.8247497900756662,,78.285,78.0,78.0
GunPoint,0.3,2.0,mean,False,0.8376798619160559,0.8373258244890698,0.9480844110959002,0.6300455431212422,0.6843213357483864,,78.285,78.0,78.0
GunPoint,0.3,2.0,zero,True,0.5816772100891574,0.5619518514464241,0.5199999999998458,0.4988139333776761,0.40003081488994285,,78.285,78.0,78.0
GunPoint,0.3,2.0,linear,True,0.9196953114586153,0.8745401081767588,0.5223272811464267,0.9063271043882095,0.9237587206869299,,78.285,78.0,78.0
GunPoint,0.3,2.0,mean,True,0.7184131817466374,0.6516916566789911,0.48026606917381287,0.7838546562766004,0.8412001405680212,,78.285,78.0,78.0
GunPoint,0.3,3.0,zero,False,0.5400585399112741,0.497083021453646,0.42145137323496773,0.4983445966838109,0.5487947815379152,,78.285,78.0,78.0
GunPoint,0.3,3.0,linear,False,0.9364782777928362,0.9055772978358105,0.7400647448434029,0.8250968296206318,0.9179904705495666,,78.285,78.0,78.0
GunPoint,0.3,3.0,mean,False,0.8376798619160559,0.8373258244890698,0.5726808896753937,0.64264464554665,0.8140357338429977,,78.285,78.0,78.0
GunPoint,0.3,3.0,zero,True,0.5816772100891574,0.5619518514464241,0.52,0.43901558243071004,0.5307086230295065,,78.285,78.0,78.0
GunPoint,0.3,3.0,linear,True,0.9196953114586153,0.8745401081767588,0.4833185673164364,0.8956054041002296,0.8952238141729485,,78.285,78.0,78.0
GunPoint,0.3,3.0,mean,True,0.7184131817466374,0.6516916566789911,0.5126837292313575,0.7583794154474292,0.7958044481660441,,78.285,78.0,78.0
GunPoint,0.3,4.0,zero,False,0.5400585399112741,0.497083021453646,0.48034579873085026,0.5200370371978517,0.4870793588685083,,78.285,76.0,76.0
GunPoint,0.3,4.0,linear,False,0.9364782777928362,0.9055772978358105,0.9093925204677809,0.9137759852303167,0.9605115963458383,,78.285,76.0,76.0
GunPoint,0.3,4.0,mean,False,0.8376798619160559,0.8373258244890698,0.5906344654841814,0.6752156973261215,0.7501237707025769,,78.285,76.0,76.0
GunPoint,0.3,4.0,zero,True,0.5816772100891574,0.5619518514464241,0.52,0.47063986114876744,0.5119158172966296,,78.285,76.0,76.0
GunPoint,0.3,4.0,linear,True,0.9196953114586153,0.8745401081767588,0.8285175283052376,0.9400563144149229,0.9194013286517403,,78.285,76.0,76.0
GunPoint,0.3,4.0,mean,True,0.7184131817466374,0.6516916566789911,0.48822234153747557,0.7210294671395701,0.7686307539706467,,78.285,76.0,76.0
GunPoint,0.3,5.0,zero,False,0.5400585399112741,0.497083021453646,0.4610804859290554,0.5111667987252697,0.5001888860887023,,78.285,75.0,75.0
GunPoint,0.3,5.0,linear,False,0.9364782777928362,0.9055772978358105,0.977221057698678,0.9323139063825433,0.951534842945761,,78.285,75.0,75.0
GunPoint,0.3,5.0,mean,False,0.8376798619160559,0.8373258244890698,0.7214420800622647,0.7108452235228462,0.7430530205852028,,78.285,75.0,75.0
GunPoint,0.3,5.0,zero,True,0.5816772100891574,0.5619518514464241,0.5199999849953569,0.47572172986298666,0.5733768714036871,,78.285,75.0,75.0
GunPoint,0.3,5.0,linear,True,0.9196953114586153,0.8745401081767588,0.809931900439053,0.9203823297077802,0.96125995922756,,78.285,75.0,75.0
GunPoint,0.3,5.0,mean,True,0.7184131817466374,0.6516916566789911,0.485816878080368,0.7359776608781408,0.8352480985259486,,78.285,75.0,75.0
GunPoint,0.1,1.0,zero,False,0.52,0.4818340773132389,0.52,0.4933333333333333,0.52,,110.53,110.0,110.0
GunPoint,0.1,1.0,linear,False,0.5762454465647094,0.6380258843096509,0.5199986655904695,0.5167661366138965,0.5680201123831046,,110.53,110.0,110.0
GunPoint,0.1,1.0,mean,False,0.5991847593930675,0.5961771374851621,0.5618088825093582,0.5633379613011008,0.6118314344893224,,110.53,110.0,110.0
GunPoint,0.1,1.0,zero,True,0.6779576324376706,0.4885090146028207,0.7536690478753983,0.6618709526842639,0.7286355314601882,,110.53,110.0,110.0
GunPoint,0.1,1.0,linear,True,0.9977800657675058,0.9461680848537852,0.9997515718540094,0.9407672207631123,0.9812074612154501,,110.53,110.0,110.0
GunPoint,0.1,1.0,mean,True,0.8466230925859899,0.7542784376645606,0.9060513085292571,0.8609851105749445,0.9359223322453274,,110.53,110.0,110.0
PowerCons,,,-,-,0.9999999923722428,0.9999990982240418,0.9999999923722428,0.9999990982240418,0.9999999923722428,0.9999990982240418,,,
PowerCons,0.9,1.0,zero,False,0.8917574953317771,0.917674759381094,0.955494419406202,0.81618772661681,0.8432563543701193,,59.99722222222222,59.0,59.0
PowerCons,0.9,1.0,linear,False,0.9999999893528527,0.999998659835942,0.9569805728392391,0.8872591300866476,0.8917701830072421,,59.99722222222222,59.0,59.0
PowerCons,0.9,1.0,mean,False,0.8934894967390179,0.9386336504585108,0.8163077608580347,0.8825179363589506,0.8230451236189731,,59.99722222222222,59.0,59.0
PowerCons,0.9,1.0,zero,True,0.6383894019666159,0.5967710603223313,0.5333054857930826,0.6833867920043317,0.6831219442151003,,59.99722222222222,59.0,59.0
PowerCons,0.9,1.0,linear,True,0.9506174788877638,0.9467362141538092,0.7838053064418535,0.7627482136815948,0.8114350891642215,,59.99722222222222,59.0,59.0
PowerCons,0.9,1.0,mean,True,0.8767111284617624,0.8652993005441112,0.7020491542630876,0.7715200098090091,0.7273874204735549,,59.99722222222222,59.0,59.0
PowerCons,0.9,2.0,zero,False,0.8917574953317771,0.917674759381094,0.9734758671946899,0.7389321110216376,0.7496407092368291,,59.99722222222222,58.0,58.0
PowerCons,0.9,2.0,linear,False,0.9999999893528527,0.999998659835942,0.9783176466946227,0.9305389991225697,0.9178470494783586,,59.99722222222222,58.0,58.0
PowerCons,0.9,2.0,mean,False,0.8934894967390179,0.9386336504585108,0.889286480492719,0.8591946433097265,0.8373210011122842,,59.99722222222222,58.0,58.0
PowerCons,0.9,2.0,zero,True,0.6383894019666159,0.5967710603223313,0.5000009831455019,0.759232753369197,0.754718256507068,,59.99722222222222,58.0,58.0
PowerCons,0.9,2.0,linear,True,0.9506174788877638,0.9467362141538092,0.5687300826108059,0.8786924373343485,0.8400185051113765,,59.99722222222222,58.0,58.0
PowerCons,0.9,2.0,mean,True,0.8767111284617624,0.8652993005441112,0.6220209007520845,0.8607114548406135,0.7999485437407974,,59.99722222222222,58.0,58.0
PowerCons,0.9,3.0,zero,False,0.8917574953317771,0.917674759381094,0.585303940464178,0.7934184177498839,0.7821320919766236,,59.99722222222222,57.0,57.0
PowerCons,0.9,3.0,linear,False,0.9999999893528527,0.999998659835942,0.9700412232796961,0.956044400033129,0.9665651501936394,,59.99722222222222,57.0,57.0
PowerCons,0.9,3.0,mean,False,0.8934894967390179,0.9386336504585108,0.8711119822312011,0.926103110190747,0.9008889769354315,,59.99722222222222,57.0,57.0
PowerCons,0.9,3.0,zero,True,0.6383894019666159,0.5967710603223313,0.8239876217452862,0.697139105243188,0.7499631647238817,,59.99722222222222,57.0,57.0
PowerCons,0.9,3.0,linear,True,0.9506174788877638,0.9467362141538092,0.9194577297148828,0.8764776727900673,0.8756637323147075,,59.99722222222222,57.0,57.0
PowerCons,0.9,3.0,mean,True,0.8767111284617624,0.8652993005441112,0.5577093040841365,0.8564344129821962,0.8143325563006447,,59.99722222222222,57.0,57.0
PowerCons,0.9,4.0,zero,False,0.8917574953317771,0.917674759381094,0.5961196942949598,0.7475141658886066,0.8061954312602624,,59.99722222222222,56.0,56.0
PowerCons,0.9,4.0,linear,False,0.9999999893528527,0.999998659835942,0.9612923133115642,0.9821795421508013,0.9793338161592052,,59.99722222222222,56.0,56.0
PowerCons,0.9,4.0,mean,False,0.8934894967390179,0.9386336504585108,0.9267143626209287,0.9542146458515604,0.8950354963926271,,59.99722222222222,56.0,56.0
PowerCons,0.9,4.0,zero,True,0.6383894019666159,0.5967710603223313,0.5166668826056493,0.6954066308007832,0.7171126839167759,,59.99722222222222,56.0,56.0
PowerCons,0.9,4.0,linear,True,0.9506174788877638,0.9467362141538092,0.6638775269866478,0.8776323006592573,0.8706444562535594,,59.99722222222222,56.0,56.0
PowerCons,0.9,4.0,mean,True,0.8767111284617624,0.8652993005441112,0.5323687596356528,0.8510249288888991,0.811832273471023,,59.99722222222222,56.0,56.0
PowerCons,0.9,5.0,zero,False,0.8917574953317771,0.917674759381094,0.6571415428138103,0.7544976186013398,0.750959941549848,,59.99722222222222,55.0,55.0
PowerCons,0.9,5.0,linear,False,0.9999999893528527,0.999998659835942,0.9803899228100424,0.9887904380396337,0.9776762058802955,,59.99722222222222,55.0,55.0
PowerCons,0.9,5.0,mean,False,0.8934894967390179,0.9386336504585108,0.9555401393180739,0.9521507117437467,0.9289867966339209,,59.99722222222222,55.0,55.0
PowerCons,0.9,5.0,zero,True,0.6383894019666159,0.5967710603223313,0.6250180029244546,0.7055103038129891,0.7323550445192888,,59.99722222222222,55.0,55.0
PowerCons,0.9,5.0,linear,True,0.9506174788877638,0.9467362141538092,0.7926198565581568,0.9364598557846946,0.9384861466226794,,59.99722222222222,55.0,55.0
PowerCons,0.9,5.0,mean,True,0.8767111284617624,0.8652993005441112,0.511891221666223,0.8810632752305312,0.791716973230362,,59.99722222222222,55.0,55.0
PowerCons,0.7,1.0,zero,False,0.6910674524902107,0.738604011940182,0.9333307599177325,0.75558882251165,0.778478894789042,,82.72777777777777,82.0,82.0
PowerCons,0.7,1.0,linear,False,0.994542420421977,0.9914294898422954,0.9333366173667619,0.8831916015279221,0.883219470956735,,82.72777777777777,82.0,82.0
PowerCons,0.7,1.0,mean,False,0.612857975123209,0.7400416110843091,0.8321488054057293,0.7965381879155897,0.7858210560387571,,82.72777777777777,82.0,82.0
PowerCons,0.7,1.0,zero,True,0.7691760010109374,0.7157014294991652,0.5666666568171188,0.7278075276834105,0.7261932897640448,,82.72777777777777,82.0,82.0
PowerCons,0.7,1.0,linear,True,0.9609300256198348,0.9340347221917363,0.7609140830666091,0.8468775910455487,0.861399375950671,,82.72777777777777,82.0,82.0
PowerCons,0.7,1.0,mean,True,0.9842225856391945,0.9665427766629148,0.6975611583866633,0.8472470654311945,0.764916663580225,,82.72777777777777,82.0,82.0
PowerCons,0.7,2.0,zero,False,0.6910674524902107,0.738604011940182,0.5499999993707101,0.6333322413838002,0.5942442709331616,,82.72777777777777,82.0,82.0
PowerCons,0.7,2.0,linear,False,0.994542420421977,0.9914294898422954,0.7235364089594136,0.8157986662715999,0.7926651746426888,,82.72777777777777,82.0,82.0
PowerCons,0.7,2.0,mean,False,0.612857975123209,0.7400416110843091,0.7121704352760597,0.730150152024043,0.7055153023101013,,82.72777777777777,82.0,82.0
PowerCons,0.7,2.0,zero,True,0.7691760010109374,0.7157014294991652,0.9418950674471396,0.8561236400078921,0.9055386255343486,,82.72777777777777,82.0,82.0
PowerCons,0.7,2.0,linear,True,0.9609300256198348,0.9340347221917363,0.9247127599749008,0.933330575581966,0.9606577463601185,,82.72777777777777,82.0,82.0
PowerCons,0.7,2.0,mean,True,0.9842225856391945,0.9665427766629148,0.6825522982423011,0.9021517605744168,0.8688297624258833,,82.72777777777777,82.0,82.0
PowerCons,0.7,3.0,zero,False,0.6910674524902107,0.738604011940182,0.5389975622848897,0.5943249020821963,0.6822354718362982,,82.72777777777777,81.0,81.0
PowerCons,0.7,3.0,linear,False,0.994542420421977,0.9914294898422954,0.8157882119479815,0.898937366639877,0.8860777368748343,,82.72777777777777,81.0,81.0
PowerCons,0.7,3.0,mean,False,0.612857975123209,0.7400416110843091,0.7838208965150606,0.8058504586832126,0.7509203690378539,,82.72777777777777,81.0,81.0
PowerCons,0.7,3.0,zero,True,0.7691760010109374,0.7157014294991652,0.5047594125072161,0.8797233552956691,0.8400468659306268,,82.72777777777777,81.0,81.0
PowerCons,0.7,3.0,linear,True,0.9609300256198348,0.9340347221917363,0.6211970760230354,0.966644711852325,0.9468622010948777,,82.72777777777777,81.0,81.0
PowerCons,0.7,3.0,mean,True,0.9842225856391945,0.9665427766629148,0.6501200938114848,0.9534549547804646,0.9318464893055305,,82.72777777777777,81.0,81.0
PowerCons,0.7,4.0,zero,False,0.6910674524902107,0.738604011940182,0.5791342252671761,0.6843683209352873,0.6732391442466648,,82.72777777777777,80.0,80.0
PowerCons,0.7,4.0,linear,False,0.994542420421977,0.9914294898422954,0.9469471790607226,0.9375808105724045,0.9317021813359517,,82.72777777777777,80.0,80.0
PowerCons,0.7,4.0,mean,False,0.612857975123209,0.7400416110843091,0.8176363293949139,0.8885016175045182,0.8182362102749889,,82.72777777777777,80.0,80.0
PowerCons,0.7,4.0,zero,True,0.7691760010109374,0.7157014294991652,0.8330604332880144,0.783308709197809,0.794991493444574,,82.72777777777777,80.0,80.0
PowerCons,0.7,4.0,linear,True,0.9609300256198348,0.9340347221917363,0.953767959430437,0.9695053110585441,0.9663520438724598,,82.72777777777777,80.0,80.0
PowerCons,0.7,4.0,mean,True,0.9842225856391945,0.9665427766629148,0.5837080278104823,0.9318411964947576,0.8989465349549386,,82.72777777777777,80.0,80.0
PowerCons,0.7,5.0,zero,False,0.6910674524902107,0.738604011940182,0.5888883075415826,0.6684065626512594,0.6856694736840219,,82.72777777777777,80.0,80.0
PowerCons,0.7,5.0,linear,False,0.994542420421977,0.9914294898422954,0.9306945860758741,0.9677665071695856,0.9549798315469149,,82.72777777777777,80.0,80.0
PowerCons,0.7,5.0,mean,False,0.612857975123209,0.7400416110843091,0.8922543691534679,0.8901828832471708,0.8256558462861655,,82.72777777777777,80.0,80.0
PowerCons,0.7,5.0,zero,True,0.7691760010109374,0.7157014294991652,0.5,0.7945893457659274,0.780479299600429,,82.72777777777777,80.0,80.0
PowerCons,0.7,5.0,linear,True,0.9609300256198348,0.9340347221917363,0.6858270327320461,0.9685537101682047,0.9739559811879486,,82.72777777777777,80.0,80.0
PowerCons,0.7,5.0,mean,True,0.9842225856391945,0.9665427766629148,0.5392241006901062,0.9646870455610909,0.9035484265794733,,82.72777777777777,80.0,80.0
PowerCons,0.5,1.0,zero,False,0.5459375787350706,0.5863779593870347,0.8833991365475264,0.6737566426187598,0.6548427213365463,,98.58611111111111,98.0,98.0
PowerCons,0.5,1.0,linear,False,0.9134539453544428,0.936247957140951,0.9383726818163419,0.7977359032707585,0.8038105564146033,,98.58611111111111,98.0,98.0
PowerCons,0.5,1.0,mean,False,0.5081521454287135,0.5992879127047598,0.7563737545903957,0.7749442123592447,0.6730742373935227,,98.58611111111111,98.0,98.0
PowerCons,0.5,1.0,zero,True,0.8659154320467457,0.8434807350325945,0.5828480599444114,0.8161864873916183,0.8430746614656384,,98.58611111111111,98.0,98.0
PowerCons,0.5,1.0,linear,True,0.9833317218088881,0.9719726770593466,0.9444397759547155,0.9436206584669904,0.9166570628254078,,98.58611111111111,98.0,98.0
PowerCons,0.5,1.0,mean,True,0.9989486717402275,0.994666309135023,0.7959083812974429,0.9106912430131597,0.8803267567743603,,98.58611111111111,98.0,98.0
ECG200,,,-,-,0.9699886639789721,0.8766357902992965,0.9699886639789721,0.8766357902992965,0.9699886639789721,0.8766357902992965,,,
ECG200,0.9,1.0,zero,False,0.9151513146277905,0.8528362050880831,0.8637461794872817,0.7330860499991996,0.7750988364372712,,6.665,6.0,6.0
ECG200,0.9,1.0,linear,False,0.9699673537958334,0.8726649916540681,0.9699867105517602,0.8779041413697877,0.9699855898709876,,6.665,6.0,6.0
ECG200,0.9,1.0,mean,False,0.9621039121531116,0.8533388489110081,0.9590735160770434,0.875256778933907,0.9669138245767409,,6.665,6.0,6.0
ECG200,0.9,1.0,zero,True,0.31000000000000005,0.3600001931190491,0.31000000000000005,0.36,0.31000000000000005,,6.665,6.0,6.0
ECG200,0.9,1.0,linear,True,0.3655329886257277,0.3835995897615794,0.6111501589647961,0.5160860656251269,0.45093526221645697,,6.665,6.0,6.0
ECG200,0.9,1.0,mean,True,0.7002884476953983,0.7041810895519327,0.6803756770069502,0.6576535719004194,0.7073774641667194,,6.665,6.0,6.0
ECG200,0.9,2.0,zero,False,0.9151513146277905,0.8528362050880831,0.861870742899321,0.7877620321788998,0.7929439518165237,,6.665,6.0,6.0
ECG200,0.9,2.0,linear,False,0.9699673537958334,0.8726649916540681,0.9699888295256033,0.8755225948986629,0.9699860875326232,,6.665,6.0,6.0
ECG200,0.9,2.0,mean,False,0.9621039121531116,0.8533388489110081,0.9687135818843884,0.8825120024384966,0.9583722040900561,,6.665,6.0,6.0
